customer_id,signup_date,churned_at,plan,country,monthly_revenue,status,acquisition_channel
CUST-00580,2026-01-11 00:00:00+00:00,,Basic,DE,20.61,active,partner
CUST-00581,2026-01-17 00:00:00+00:00,,Pro,IN,72.98,active,partner
CUST-00582,2024-08-24 00:00:00+00:00,,Basic,DE,30.78,active,organic
CUST-00583,2026-01-08 00:00:00+00:00,,Pro,US,78.78,active,referral
CUST-00584,2026-02-15 00:00:00+00:00,2026-04-12 00:00:00+00:00,Enterprise,GB,200.72,churned,referral
CUST-00585,2025-06-17 00:00:00+00:00,,Enterprise,DE,203.01,active,referral
CUST-00586,2024-06-22 00:00:00+00:00,,Enterprise,GB,193.98,active,partner
CUST-00587,2024-12-02 00:00:00+00:00,,Basic,AU,40.73,active,partner
CUST-00588,2026-01-13 00:00:00+00:00,,Pro,IN,76.86,active,partner
CUST-00589,2024-08-22 00:00:00+00:00,,Enterprise,US,195.53,active,organic
CUST-00590,2024-08-17 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,DE,32.86,churned,partner
CUST-00591,2024-09-16 00:00:00+00:00,,Basic,CA,14.31,active,paid_search
CUST-00592,2024-07-08 00:00:00+00:00,2026-04-15 00:00:00+00:00,Pro,GB,72.68,churned,sales
CUST-00593,2025-10-08 00:00:00+00:00,,Basic,US,36.85,active,organic
CUST-00594,2024-05-16 00:00:00+00:00,2026-03-27 00:00:00+00:00,Pro,CA,65.1,churned,referral
CUST-00595,2025-08-13 00:00:00+00:00,,Enterprise,GB,207.94,active,sales
CUST-00596,2024-09-15 00:00:00+00:00,,Pro,IN,91.09,active,partner
CUST-00597,2025-02-16 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,DE,26.04,churned,sales
CUST-00598,2024-10-01 00:00:00+00:00,,Basic,IN,31.33,active,partner
CUST-00599,2025-01-13 00:00:00+00:00,,Basic,CA,37.95,active,paid_search
CUST-00600,2025-01-03 00:00:00+00:00,,Basic,IN,25.27,active,paid_search
CUST-00601,2025-01-21 00:00:00+00:00,2026-04-04 00:00:00+00:00,Pro,DE,85.94,churned,paid_search
CUST-00602,2024-10-01 00:00:00+00:00,2026-04-19 00:00:00+00:00,Pro,DE,73.63,churned,sales
CUST-00603,2024-10-29 00:00:00+00:00,,Basic,IN,25.18,active,partner
CUST-00604,2025-12-20 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,GB,22.61,churned,organic
CUST-00605,2024-08-30 00:00:00+00:00,,Enterprise,US,201.74,active,partner
CUST-00606,2025-03-18 00:00:00+00:00,,Basic,DE,38.26,active,organic
CUST-00607,2025-08-12 00:00:00+00:00,2026-03-31 00:00:00+00:00,Pro,AU,77.53,churned,sales
CUST-00608,2025-04-02 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,CA,18.83,churned,sales
CUST-00609,2024-05-24 00:00:00+00:00,,Pro,IN,70.34,active,paid_search
CUST-00610,2024-08-08 00:00:00+00:00,,Basic,IN,32.16,active,referral
CUST-00611,2024-08-24 00:00:00+00:00,,Pro,DE,93.75,active,organic
CUST-00612,2025-05-07 00:00:00+00:00,,Basic,AU,32.15,active,paid_search
CUST-00613,2024-09-27 00:00:00+00:00,,Pro,CA,75.9,active,sales
CUST-00614,2025-06-30 00:00:00+00:00,,Basic,US,35.13,active,paid_search
CUST-00615,2024-12-04 00:00:00+00:00,2026-04-13 00:00:00+00:00,Basic,IN,27.08,churned,organic
CUST-00616,2025-01-05 00:00:00+00:00,,Pro,IN,75.97,active,paid_search
CUST-00617,2025-10-01 00:00:00+00:00,2026-04-15 00:00:00+00:00,Basic,IN,21.33,churned,partner
CUST-00618,2025-09-20 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,GB,40.27,churned,partner
CUST-00619,2026-02-08 00:00:00+00:00,,Basic,CA,8.69,active,organic
CUST-00620,2025-12-16 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,US,35.38,churned,paid_search
CUST-00621,2025-05-27 00:00:00+00:00,,Basic,AU,25.29,active,paid_search
CUST-00622,2025-04-27 00:00:00+00:00,,Enterprise,DE,195.72,active,sales
CUST-00623,2025-11-29 00:00:00+00:00,,Basic,DE,42.54,active,sales
CUST-00624,2025-06-08 00:00:00+00:00,2026-04-15 00:00:00+00:00,Pro,AU,73.29,churned,sales
CUST-00625,2025-01-30 00:00:00+00:00,,Enterprise,US,193.56,active,partner
CUST-00626,2025-10-13 00:00:00+00:00,,Basic,AU,27.96,active,partner
CUST-00627,2025-08-01 00:00:00+00:00,,Pro,IN,82.31,active,referral
CUST-00628,2025-07-12 00:00:00+00:00,,Enterprise,DE,195.47,active,referral
CUST-00629,2025-04-08 00:00:00+00:00,2026-04-02 00:00:00+00:00,Pro,AU,66.41,churned,partner
CUST-00630,2025-07-13 00:00:00+00:00,,Basic,DE,22.07,active,organic
CUST-00631,2024-10-30 00:00:00+00:00,,Basic,IN,39.25,active,partner
CUST-00632,2025-08-09 00:00:00+00:00,,Basic,GB,29.6,active,paid_search
CUST-00633,2025-05-27 00:00:00+00:00,,Pro,GB,82.61,active,paid_search
CUST-00634,2025-07-04 00:00:00+00:00,,Enterprise,US,196.91,active,referral
CUST-00635,2025-11-16 00:00:00+00:00,,Enterprise,AU,193.72,active,sales
CUST-00636,2024-12-04 00:00:00+00:00,,Basic,US,42.42,active,paid_search
CUST-00637,2025-10-11 00:00:00+00:00,,Pro,GB,77.49,active,paid_search
CUST-00638,2025-08-30 00:00:00+00:00,,Basic,DE,25.45,active,paid_search
CUST-00639,2024-09-22 00:00:00+00:00,,Enterprise,US,207.77,active,referral
CUST-00640,2024-06-06 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,CA,23.22,churned,organic
CUST-00641,2024-12-15 00:00:00+00:00,,Enterprise,GB,194.24,active,organic
CUST-00642,2024-06-28 00:00:00+00:00,2026-03-31 00:00:00+00:00,Pro,US,79.08,churned,paid_search
CUST-00643,2024-08-10 00:00:00+00:00,,Basic,DE,29.0,active,sales
CUST-00644,2025-04-25 00:00:00+00:00,2026-03-25 00:00:00+00:00,Basic,DE,31.08,churned,partner
CUST-00645,2024-10-07 00:00:00+00:00,2026-04-17 00:00:00+00:00,Pro,DE,95.73,churned,referral
CUST-00646,2025-08-08 00:00:00+00:00,2026-04-16 00:00:00+00:00,Basic,AU,31.69,churned,referral
CUST-00647,2025-05-09 00:00:00+00:00,2026-04-02 00:00:00+00:00,Pro,GB,59.98,churned,paid_search
CUST-00648,2025-03-18 00:00:00+00:00,,Enterprise,AU,201.61,active,sales
CUST-00649,2024-05-29 00:00:00+00:00,2026-04-20 00:00:00+00:00,Pro,GB,79.3,churned,partner
CUST-00650,2024-08-14 00:00:00+00:00,,Basic,DE,29.35,active,referral
CUST-00651,2025-04-19 00:00:00+00:00,,Basic,US,30.97,active,organic
CUST-00652,2024-12-27 00:00:00+00:00,2026-04-04 00:00:00+00:00,Basic,DE,28.77,churned,sales
CUST-00653,2025-11-03 00:00:00+00:00,,Enterprise,IN,198.58,active,sales
CUST-00654,2024-09-13 00:00:00+00:00,,Basic,AU,33.9,active,partner
CUST-00655,2025-03-06 00:00:00+00:00,2026-03-28 00:00:00+00:00,Basic,AU,24.66,churned,paid_search
CUST-00656,2025-03-20 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,CA,21.42,churned,sales
CUST-00657,2024-10-10 00:00:00+00:00,,Enterprise,CA,223.19,active,sales
CUST-00658,2025-01-10 00:00:00+00:00,,Basic,US,23.27,active,partner
CUST-00659,2026-01-31 00:00:00+00:00,,Enterprise,US,199.8,active,partner
CUST-00660,2025-09-05 00:00:00+00:00,,Pro,CA,67.03,active,organic
CUST-00661,2025-11-21 00:00:00+00:00,2026-03-29 00:00:00+00:00,Pro,GB,79.93,churned,paid_search
CUST-00662,2024-10-31 00:00:00+00:00,2026-03-31 00:00:00+00:00,Enterprise,US,191.53,churned,sales
CUST-00663,2026-02-26 00:00:00+00:00,,Pro,IN,75.46,active,partner
CUST-00664,2025-11-03 00:00:00+00:00,,Enterprise,CA,207.36,active,organic
CUST-00665,2025-02-03 00:00:00+00:00,,Basic,GB,32.78,active,referral
CUST-00666,2024-11-28 00:00:00+00:00,,Pro,US,83.55,active,paid_search
CUST-00667,2025-04-09 00:00:00+00:00,,Pro,AU,64.83,active,paid_search
CUST-00668,2024-08-06 00:00:00+00:00,,Pro,IN,93.7,active,organic
CUST-00669,2024-06-26 00:00:00+00:00,,Enterprise,GB,189.46,active,partner
CUST-00670,2025-12-21 00:00:00+00:00,,Enterprise,US,211.23,active,organic
CUST-00671,2024-06-03 00:00:00+00:00,2026-03-25 00:00:00+00:00,Pro,DE,87.17,churned,paid_search
CUST-00672,2025-01-23 00:00:00+00:00,,Basic,GB,33.62,active,organic
CUST-00673,2025-01-08 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,CA,22.16,churned,organic
CUST-00674,2026-01-16 00:00:00+00:00,,Basic,GB,30.21,active,partner
CUST-00675,2025-01-17 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,IN,25.23,churned,partner
CUST-00676,2024-11-07 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,US,29.23,churned,sales
CUST-00677,2025-02-15 00:00:00+00:00,2026-04-16 00:00:00+00:00,Basic,IN,27.0,churned,sales
CUST-00678,2026-01-23 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,GB,12.69,churned,organic
CUST-00679,2025-03-26 00:00:00+00:00,,Pro,US,87.97,active,sales
CUST-00680,2024-06-15 00:00:00+00:00,,Basic,GB,28.35,active,partner
CUST-00681,2024-11-08 00:00:00+00:00,,Enterprise,CA,195.12,active,paid_search
CUST-00682,2025-12-18 00:00:00+00:00,,Pro,AU,74.52,active,organic
CUST-00683,2024-05-29 00:00:00+00:00,,Basic,DE,31.87,active,referral
CUST-00684,2024-05-30 00:00:00+00:00,,Basic,CA,21.85,active,sales
CUST-00685,2025-11-26 00:00:00+00:00,,Basic,AU,10.96,active,organic
CUST-00686,2024-09-16 00:00:00+00:00,,Enterprise,DE,202.26,active,paid_search
CUST-00687,2025-06-15 00:00:00+00:00,,Basic,CA,33.15,active,paid_search
CUST-00688,2025-02-06 00:00:00+00:00,,Pro,US,77.4,active,paid_search
CUST-00689,2025-05-19 00:00:00+00:00,,Enterprise,AU,189.82,active,referral
CUST-00690,2024-09-28 00:00:00+00:00,,Enterprise,IN,199.71,active,partner
CUST-00691,2024-05-04 00:00:00+00:00,,Basic,AU,17.28,active,partner
CUST-00692,2024-09-20 00:00:00+00:00,2026-04-09 00:00:00+00:00,Basic,CA,20.78,churned,referral
CUST-00693,2024-06-18 00:00:00+00:00,,Basic,GB,22.99,active,sales
CUST-00694,2024-06-08 00:00:00+00:00,,Basic,US,35.75,active,referral
CUST-00695,2026-01-19 00:00:00+00:00,,Basic,GB,26.1,active,paid_search
CUST-00696,2025-09-29 00:00:00+00:00,,Pro,GB,75.42,active,partner
CUST-00697,2024-11-09 00:00:00+00:00,2026-04-19 00:00:00+00:00,Enterprise,CA,214.64,churned,sales
CUST-00698,2025-02-08 00:00:00+00:00,,Pro,CA,81.82,active,referral
CUST-00699,2026-02-16 00:00:00+00:00,,Pro,DE,81.71,active,organic
CUST-00700,2026-01-16 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,CA,26.04,churned,organic
CUST-00701,2025-03-28 00:00:00+00:00,,Pro,GB,74.23,active,sales
CUST-00702,2025-01-21 00:00:00+00:00,2026-04-08 00:00:00+00:00,Pro,GB,61.51,churned,paid_search
CUST-00703,2025-11-27 00:00:00+00:00,2026-03-27 00:00:00+00:00,Enterprise,CA,206.75,churned,partner
CUST-00704,2025-11-24 00:00:00+00:00,2026-03-30 00:00:00+00:00,Enterprise,AU,202.59,churned,paid_search
CUST-00705,2025-12-23 00:00:00+00:00,,Basic,DE,27.57,active,sales
CUST-00706,2025-02-26 00:00:00+00:00,2026-03-26 00:00:00+00:00,Basic,GB,27.9,churned,paid_search
CUST-00707,2026-03-17 00:00:00+00:00,,Basic,AU,34.89,active,paid_search
CUST-00708,2025-02-21 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,AU,16.56,churned,organic
CUST-00709,2025-04-28 00:00:00+00:00,,Enterprise,GB,194.28,active,organic
CUST-00710,2025-05-05 00:00:00+00:00,,Basic,US,19.91,active,partner
CUST-00711,2024-12-09 00:00:00+00:00,,Pro,US,93.17,active,organic
CUST-00712,2025-03-27 00:00:00+00:00,2026-03-31 00:00:00+00:00,Pro,US,86.01,churned,organic
CUST-00713,2024-11-05 00:00:00+00:00,,Basic,GB,11.38,active,partner
CUST-00714,2024-10-11 00:00:00+00:00,,Basic,DE,16.89,active,partner
CUST-00715,2024-06-26 00:00:00+00:00,,Pro,AU,77.94,active,sales
CUST-00716,2024-09-17 00:00:00+00:00,,Pro,IN,75.22,active,partner
CUST-00717,2025-03-30 00:00:00+00:00,,Basic,AU,18.4,active,partner
CUST-00718,2025-04-17 00:00:00+00:00,,Basic,DE,44.56,active,referral
CUST-00719,2025-10-11 00:00:00+00:00,,Pro,US,81.5,active,paid_search
CUST-00720,2025-02-02 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,GB,32.8,churned,referral
CUST-00721,2025-12-16 00:00:00+00:00,,Enterprise,IN,193.46,active,sales
CUST-00722,2024-06-18 00:00:00+00:00,,Basic,CA,34.78,active,organic
CUST-00723,2024-08-16 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,CA,25.96,churned,paid_search
CUST-00724,2025-12-30 00:00:00+00:00,,Basic,AU,26.73,active,organic
CUST-00725,2024-09-26 00:00:00+00:00,,Pro,DE,83.89,active,organic
CUST-00726,2026-01-01 00:00:00+00:00,,Pro,GB,65.97,active,partner
CUST-00727,2024-11-10 00:00:00+00:00,,Basic,IN,41.78,active,sales
CUST-00728,2026-01-21 00:00:00+00:00,,Enterprise,AU,200.46,active,partner
CUST-00729,2025-04-20 00:00:00+00:00,,Basic,US,39.25,active,paid_search
CUST-00730,2024-12-24 00:00:00+00:00,2026-04-15 00:00:00+00:00,Basic,IN,20.4,churned,organic
CUST-00731,2024-11-05 00:00:00+00:00,2026-03-31 00:00:00+00:00,Basic,US,21.61,churned,referral
CUST-00732,2025-06-07 00:00:00+00:00,,Basic,GB,19.7,active,organic
CUST-00733,2024-06-25 00:00:00+00:00,2026-04-10 00:00:00+00:00,Pro,IN,81.0,churned,partner
CUST-00734,2024-10-04 00:00:00+00:00,,Basic,IN,29.53,active,referral
CUST-00735,2025-10-30 00:00:00+00:00,,Pro,GB,75.28,active,organic
CUST-00736,2024-12-14 00:00:00+00:00,,Basic,CA,20.89,active,referral
CUST-00737,2024-11-03 00:00:00+00:00,,Enterprise,DE,188.87,active,organic
CUST-00738,2025-08-04 00:00:00+00:00,,Basic,AU,28.61,active,paid_search
CUST-00739,2024-10-29 00:00:00+00:00,,Enterprise,CA,195.28,active,organic
CUST-00740,2024-07-11 00:00:00+00:00,2026-04-13 00:00:00+00:00,Basic,CA,23.52,churned,partner
CUST-00741,2024-09-05 00:00:00+00:00,,Basic,GB,41.38,active,paid_search
CUST-00742,2024-10-12 00:00:00+00:00,,Pro,CA,78.34,active,sales
CUST-00743,2025-01-09 00:00:00+00:00,,Pro,CA,89.16,active,partner
CUST-00744,2025-09-17 00:00:00+00:00,2026-04-06 00:00:00+00:00,Pro,CA,74.73,churned,paid_search
CUST-00745,2024-09-20 00:00:00+00:00,2026-03-27 00:00:00+00:00,Basic,GB,30.96,churned,sales
CUST-00746,2025-07-14 00:00:00+00:00,,Pro,IN,78.56,active,sales
CUST-00747,2025-03-20 00:00:00+00:00,,Enterprise,DE,185.42,active,paid_search
CUST-00748,2025-08-18 00:00:00+00:00,,Pro,CA,90.43,active,paid_search
CUST-00749,2025-08-19 00:00:00+00:00,,Basic,CA,27.92,active,organic
CUST-00750,2025-12-04 00:00:00+00:00,,Pro,DE,84.97,active,partner
CUST-00751,2024-05-28 00:00:00+00:00,2026-04-09 00:00:00+00:00,Pro,US,72.98,churned,referral
CUST-00752,2025-12-11 00:00:00+00:00,,Enterprise,GB,197.68,active,partner
CUST-00753,2026-01-22 00:00:00+00:00,,Basic,AU,22.07,active,referral
CUST-00754,2024-06-15 00:00:00+00:00,,Basic,DE,38.89,active,paid_search
CUST-00755,2025-03-05 00:00:00+00:00,2026-04-06 00:00:00+00:00,Pro,GB,81.49,churned,referral
CUST-00756,2025-05-24 00:00:00+00:00,,Pro,GB,81.94,active,sales
CUST-00757,2024-10-30 00:00:00+00:00,2026-04-16 00:00:00+00:00,Pro,US,89.87,churned,partner
CUST-00758,2025-07-01 00:00:00+00:00,,Basic,IN,38.25,active,partner
CUST-00759,2025-12-24 00:00:00+00:00,,Basic,AU,35.12,active,organic
CUST-00760,2024-11-04 00:00:00+00:00,,Pro,IN,67.63,active,sales
CUST-00761,2025-11-21 00:00:00+00:00,,Basic,CA,23.43,active,paid_search
CUST-00762,2025-03-06 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,US,20.97,churned,organic
CUST-00763,2024-06-06 00:00:00+00:00,,Pro,DE,84.82,active,paid_search
CUST-00764,2024-06-15 00:00:00+00:00,,Pro,GB,80.37,active,sales
CUST-00765,2025-07-17 00:00:00+00:00,,Enterprise,AU,187.88,active,partner
CUST-00766,2024-09-30 00:00:00+00:00,,Basic,CA,27.49,active,sales
CUST-00767,2025-01-24 00:00:00+00:00,,Basic,DE,17.05,active,referral
CUST-00768,2025-04-26 00:00:00+00:00,,Enterprise,DE,198.57,active,partner
CUST-00769,2025-12-16 00:00:00+00:00,,Basic,AU,15.76,active,partner
CUST-00770,2025-07-06 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,DE,33.23,churned,organic
CUST-00771,2024-12-28 00:00:00+00:00,2026-04-12 00:00:00+00:00,Basic,IN,32.02,churned,partner
CUST-00772,2024-05-11 00:00:00+00:00,2026-04-08 00:00:00+00:00,Pro,GB,94.26,churned,referral
CUST-00773,2026-03-19 00:00:00+00:00,2026-04-04 00:00:00+00:00,Enterprise,IN,205.78,churned,sales
CUST-00774,2024-11-12 00:00:00+00:00,,Pro,GB,75.62,active,partner
CUST-00775,2024-08-16 00:00:00+00:00,,Pro,DE,85.54,active,sales
CUST-00776,2024-06-04 00:00:00+00:00,,Basic,IN,17.82,active,sales
CUST-00777,2025-06-03 00:00:00+00:00,,Basic,IN,21.3,active,partner
CUST-00778,2025-12-31 00:00:00+00:00,,Basic,AU,31.67,active,partner
CUST-00779,2025-09-17 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,GB,11.73,churned,paid_search
CUST-00780,2024-08-13 00:00:00+00:00,,Basic,IN,28.7,active,organic
CUST-00781,2024-07-25 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,AU,20.84,churned,sales
CUST-00782,2025-01-07 00:00:00+00:00,,Basic,AU,29.81,active,paid_search
CUST-00783,2025-12-28 00:00:00+00:00,2026-04-04 00:00:00+00:00,Pro,AU,70.38,churned,organic
CUST-00784,2025-12-28 00:00:00+00:00,,Pro,AU,82.39,active,referral
CUST-00785,2025-04-27 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,CA,29.15,churned,organic
CUST-00786,2025-02-10 00:00:00+00:00,,Basic,DE,40.2,active,sales
CUST-00787,2026-02-28 00:00:00+00:00,,Pro,IN,79.05,active,referral
CUST-00788,2024-12-04 00:00:00+00:00,,Pro,CA,72.85,active,paid_search
CUST-00789,2025-03-12 00:00:00+00:00,,Pro,IN,77.02,active,organic
CUST-00790,2026-03-14 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,IN,18.25,churned,referral
CUST-00791,2026-01-15 00:00:00+00:00,,Pro,AU,82.25,active,sales
CUST-00792,2025-05-13 00:00:00+00:00,,Basic,CA,33.72,active,sales
CUST-00793,2024-11-09 00:00:00+00:00,,Basic,GB,48.75,active,sales
CUST-00794,2024-08-30 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,AU,24.03,churned,paid_search
CUST-00795,2025-05-29 00:00:00+00:00,,Basic,CA,26.86,active,referral
CUST-00796,2025-08-31 00:00:00+00:00,,Basic,AU,24.39,active,paid_search
CUST-00797,2024-05-23 00:00:00+00:00,,Basic,US,30.7,active,paid_search
CUST-00798,2025-05-10 00:00:00+00:00,,Pro,DE,82.05,active,referral
CUST-00799,2025-08-17 00:00:00+00:00,2026-03-29 00:00:00+00:00,Basic,IN,28.57,churned,partner
CUST-00800,2025-05-21 00:00:00+00:00,,Basic,CA,37.69,active,referral
CUST-00801,2026-03-14 00:00:00+00:00,,Basic,US,24.06,active,sales
CUST-00802,2025-08-26 00:00:00+00:00,2026-04-06 00:00:00+00:00,Basic,CA,36.89,churned,paid_search
CUST-00803,2025-04-01 00:00:00+00:00,,Basic,IN,33.31,active,partner
CUST-00804,2024-06-27 00:00:00+00:00,,Basic,GB,28.9,active,sales
CUST-00805,2024-10-29 00:00:00+00:00,2026-04-12 00:00:00+00:00,Basic,IN,26.48,churned,partner
CUST-00806,2024-09-29 00:00:00+00:00,,Pro,AU,98.41,active,partner
CUST-00807,2025-03-12 00:00:00+00:00,2026-04-04 00:00:00+00:00,Enterprise,GB,192.46,churned,partner
CUST-00808,2026-01-05 00:00:00+00:00,,Basic,AU,31.38,active,sales
CUST-00809,2025-06-26 00:00:00+00:00,,Pro,US,73.0,active,paid_search
CUST-00810,2024-05-04 00:00:00+00:00,,Enterprise,GB,213.28,active,sales
CUST-00811,2026-02-20 00:00:00+00:00,2026-03-30 00:00:00+00:00,Enterprise,CA,206.09,churned,sales
CUST-00812,2024-07-24 00:00:00+00:00,,Pro,CA,73.57,active,sales
CUST-00813,2024-12-05 00:00:00+00:00,,Enterprise,IN,203.1,active,partner
CUST-00814,2025-09-08 00:00:00+00:00,,Enterprise,GB,201.06,active,partner
CUST-00815,2024-10-02 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,GB,74.87,churned,organic
CUST-00816,2024-08-22 00:00:00+00:00,,Basic,DE,35.07,active,organic
CUST-00817,2026-02-21 00:00:00+00:00,2026-04-16 00:00:00+00:00,Basic,DE,32.11,churned,sales
CUST-00818,2026-01-08 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,US,30.73,churned,partner
CUST-00819,2024-12-18 00:00:00+00:00,,Basic,AU,28.66,active,referral
CUST-00820,2024-05-02 00:00:00+00:00,2026-04-15 00:00:00+00:00,Basic,IN,32.45,churned,paid_search
CUST-00821,2026-03-06 00:00:00+00:00,2026-03-23 00:00:00+00:00,Basic,IN,30.84,churned,referral
CUST-00822,2024-12-18 00:00:00+00:00,2026-04-06 00:00:00+00:00,Pro,CA,79.47,churned,referral
CUST-00823,2025-12-18 00:00:00+00:00,,Pro,AU,73.87,active,sales
CUST-00824,2024-12-29 00:00:00+00:00,,Pro,GB,92.55,active,paid_search
CUST-00825,2025-01-16 00:00:00+00:00,2026-04-12 00:00:00+00:00,Basic,CA,20.6,churned,partner
CUST-00826,2026-01-19 00:00:00+00:00,,Basic,GB,32.42,active,partner
CUST-00827,2024-12-08 00:00:00+00:00,,Pro,DE,76.44,active,partner
CUST-00828,2024-07-12 00:00:00+00:00,,Pro,IN,93.08,active,paid_search
CUST-00829,2024-08-04 00:00:00+00:00,,Enterprise,IN,191.77,active,partner
CUST-00830,2026-03-02 00:00:00+00:00,2026-04-15 00:00:00+00:00,Enterprise,GB,193.12,churned,organic
CUST-00831,2025-10-04 00:00:00+00:00,,Enterprise,DE,191.24,active,referral
CUST-00832,2025-10-07 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,AU,31.59,churned,organic
CUST-00833,2025-05-14 00:00:00+00:00,,Basic,GB,18.02,active,partner
CUST-00834,2025-12-14 00:00:00+00:00,,Basic,CA,25.17,active,referral
CUST-00835,2024-08-10 00:00:00+00:00,2026-04-07 00:00:00+00:00,Pro,DE,61.78,churned,paid_search
CUST-00836,2024-10-03 00:00:00+00:00,,Enterprise,US,200.92,active,referral
CUST-00837,2024-09-11 00:00:00+00:00,,Basic,AU,25.0,active,referral
CUST-00838,2025-11-06 00:00:00+00:00,,Pro,DE,67.1,active,paid_search
CUST-00839,2026-03-12 00:00:00+00:00,2026-03-23 00:00:00+00:00,Basic,GB,37.68,churned,paid_search
CUST-00840,2024-07-02 00:00:00+00:00,,Basic,GB,18.54,active,sales
CUST-00841,2025-09-04 00:00:00+00:00,2026-04-13 00:00:00+00:00,Basic,IN,35.38,churned,organic
CUST-00842,2024-12-25 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,DE,23.39,churned,sales
CUST-00843,2024-07-03 00:00:00+00:00,,Enterprise,DE,211.81,active,partner
CUST-00844,2026-02-26 00:00:00+00:00,2026-04-15 00:00:00+00:00,Basic,GB,35.0,churned,organic
CUST-00845,2026-03-19 00:00:00+00:00,,Pro,IN,70.94,active,organic
CUST-00846,2026-03-19 00:00:00+00:00,,Pro,GB,71.66,active,referral
CUST-00847,2025-12-05 00:00:00+00:00,,Basic,GB,33.84,active,paid_search
CUST-00848,2026-02-15 00:00:00+00:00,,Basic,GB,26.9,active,partner
CUST-00849,2024-09-03 00:00:00+00:00,,Pro,IN,77.65,active,organic
CUST-00850,2025-01-28 00:00:00+00:00,,Basic,DE,39.18,active,paid_search
CUST-00851,2024-05-15 00:00:00+00:00,2026-04-11 00:00:00+00:00,Enterprise,IN,193.01,churned,organic
CUST-00852,2024-09-15 00:00:00+00:00,2026-04-06 00:00:00+00:00,Basic,DE,29.73,churned,partner
CUST-00853,2024-05-27 00:00:00+00:00,,Pro,US,86.64,active,referral
CUST-00854,2025-10-09 00:00:00+00:00,,Pro,GB,85.47,active,paid_search
CUST-00855,2025-09-05 00:00:00+00:00,2026-03-29 00:00:00+00:00,Basic,AU,27.72,churned,sales
CUST-00856,2024-08-13 00:00:00+00:00,2026-04-19 00:00:00+00:00,Basic,AU,26.69,churned,sales
CUST-00857,2025-10-05 00:00:00+00:00,2026-04-06 00:00:00+00:00,Enterprise,AU,185.09,churned,referral
CUST-00858,2026-02-11 00:00:00+00:00,2026-04-09 00:00:00+00:00,Basic,AU,20.55,churned,sales
CUST-00859,2024-12-16 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,US,31.55,churned,partner
CUST-00860,2024-09-16 00:00:00+00:00,,Basic,GB,27.9,active,sales
CUST-00861,2024-05-23 00:00:00+00:00,,Basic,DE,29.6,active,referral
CUST-00862,2024-06-20 00:00:00+00:00,2026-04-13 00:00:00+00:00,Pro,AU,87.31,churned,partner
CUST-00863,2025-12-30 00:00:00+00:00,,Pro,DE,69.5,active,paid_search
CUST-00864,2024-10-06 00:00:00+00:00,,Basic,CA,27.11,active,partner
CUST-00865,2024-08-16 00:00:00+00:00,2026-04-13 00:00:00+00:00,Pro,IN,80.51,churned,sales
CUST-00866,2024-11-26 00:00:00+00:00,,Basic,US,23.37,active,sales
CUST-00867,2024-09-03 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,US,40.45,churned,partner
CUST-00868,2024-08-21 00:00:00+00:00,2026-04-04 00:00:00+00:00,Pro,DE,86.27,churned,organic
CUST-00869,2025-05-18 00:00:00+00:00,,Enterprise,DE,201.32,active,referral
CUST-00870,2026-02-23 00:00:00+00:00,,Basic,IN,43.35,active,paid_search
CUST-00871,2025-05-12 00:00:00+00:00,,Basic,AU,17.01,active,paid_search
CUST-00872,2025-11-03 00:00:00+00:00,2026-04-18 00:00:00+00:00,Pro,AU,78.94,churned,partner
CUST-00873,2026-01-03 00:00:00+00:00,,Pro,GB,81.93,active,sales
CUST-00874,2025-12-26 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,IN,21.68,churned,organic
