customer_id,transaction_time,amount,status,days_late
CUST-00734,2026-01-21 00:00:00+00:00,36.74,succeeded,1
CUST-00734,2025-12-22 00:00:00+00:00,16.49,succeeded,0
CUST-00734,2025-11-22 00:00:00+00:00,36.22,succeeded,0
CUST-00735,2026-04-21 00:00:00+00:00,79.2,succeeded,2
CUST-00735,2026-03-22 00:00:00+00:00,74.29,succeeded,3
CUST-00735,2026-02-20 00:00:00+00:00,70.61,succeeded,2
CUST-00735,2026-01-21 00:00:00+00:00,77.0,succeeded,3
CUST-00735,2025-12-22 00:00:00+00:00,77.9,succeeded,3
CUST-00735,2025-11-22 00:00:00+00:00,73.82,succeeded,2
CUST-00736,2026-04-21 00:00:00+00:00,26.43,succeeded,2
CUST-00736,2026-03-22 00:00:00+00:00,16.65,failed,4
CUST-00736,2026-02-20 00:00:00+00:00,17.14,succeeded,3
CUST-00736,2026-01-21 00:00:00+00:00,16.08,succeeded,3
CUST-00736,2025-12-22 00:00:00+00:00,26.39,succeeded,3
CUST-00736,2025-11-22 00:00:00+00:00,24.44,succeeded,3
CUST-00737,2026-04-21 00:00:00+00:00,195.48,succeeded,3
CUST-00737,2026-03-22 00:00:00+00:00,188.21,succeeded,3
CUST-00737,2026-02-20 00:00:00+00:00,183.35,succeeded,0
CUST-00737,2026-01-21 00:00:00+00:00,186.66,succeeded,2
CUST-00737,2025-12-22 00:00:00+00:00,191.33,succeeded,1
CUST-00737,2025-11-22 00:00:00+00:00,189.17,succeeded,3
CUST-00738,2026-04-21 00:00:00+00:00,27.18,succeeded,1
CUST-00738,2026-03-22 00:00:00+00:00,24.44,succeeded,3
CUST-00738,2026-02-20 00:00:00+00:00,24.18,succeeded,2
CUST-00738,2026-01-21 00:00:00+00:00,30.44,succeeded,1
CUST-00738,2025-12-22 00:00:00+00:00,64.11,succeeded,3
CUST-00738,2025-11-22 00:00:00+00:00,34.46,succeeded,1
CUST-00739,2026-04-21 00:00:00+00:00,198.21,succeeded,3
CUST-00739,2026-03-22 00:00:00+00:00,193.57,succeeded,1
CUST-00739,2026-02-20 00:00:00+00:00,196.8,succeeded,1
CUST-00739,2026-01-21 00:00:00+00:00,193.03,succeeded,1
CUST-00739,2025-12-22 00:00:00+00:00,188.92,succeeded,3
CUST-00739,2025-11-22 00:00:00+00:00,196.54,succeeded,1
CUST-00740,2026-03-22 00:00:00+00:00,21.06,succeeded,2
CUST-00740,2026-02-20 00:00:00+00:00,21.71,succeeded,2
CUST-00740,2026-01-21 00:00:00+00:00,24.01,failed,14
CUST-00740,2025-12-22 00:00:00+00:00,29.49,succeeded,3
CUST-00740,2025-11-22 00:00:00+00:00,12.77,succeeded,1
CUST-00741,2026-04-21 00:00:00+00:00,47.52,succeeded,2
CUST-00741,2026-03-22 00:00:00+00:00,41.83,succeeded,1
CUST-00741,2026-02-20 00:00:00+00:00,41.12,succeeded,2
CUST-00741,2026-01-21 00:00:00+00:00,39.07,succeeded,2
CUST-00741,2025-12-22 00:00:00+00:00,41.2,succeeded,0
CUST-00741,2025-11-22 00:00:00+00:00,45.99,failed,5
CUST-00742,2026-04-21 00:00:00+00:00,69.11,succeeded,1
CUST-00742,2026-03-22 00:00:00+00:00,79.1,succeeded,2
CUST-00742,2026-02-20 00:00:00+00:00,75.7,succeeded,1
CUST-00742,2026-01-21 00:00:00+00:00,81.17,failed,5
CUST-00742,2025-12-22 00:00:00+00:00,89.14,succeeded,3
CUST-00742,2025-11-22 00:00:00+00:00,75.24,succeeded,2
CUST-00743,2026-04-21 00:00:00+00:00,84.88,failed,11
CUST-00743,2026-03-22 00:00:00+00:00,88.64,succeeded,2
CUST-00743,2026-02-20 00:00:00+00:00,91.6,succeeded,2
CUST-00743,2026-01-21 00:00:00+00:00,86.04,succeeded,3
CUST-00743,2025-12-22 00:00:00+00:00,91.31,succeeded,3
CUST-00743,2025-11-22 00:00:00+00:00,92.03,succeeded,1
CUST-00744,2026-03-22 00:00:00+00:00,84.66,succeeded,2
CUST-00744,2026-02-20 00:00:00+00:00,77.66,succeeded,0
CUST-00744,2026-01-21 00:00:00+00:00,76.74,succeeded,3
CUST-00744,2025-12-22 00:00:00+00:00,71.62,succeeded,3
CUST-00744,2025-11-22 00:00:00+00:00,72.87,succeeded,1
CUST-00745,2026-03-22 00:00:00+00:00,37.92,succeeded,3
CUST-00745,2026-02-20 00:00:00+00:00,29.17,succeeded,3
CUST-00745,2026-01-21 00:00:00+00:00,36.48,succeeded,2
CUST-00745,2025-12-22 00:00:00+00:00,34.24,succeeded,2
CUST-00745,2025-11-22 00:00:00+00:00,35.66,succeeded,0
CUST-00746,2026-04-21 00:00:00+00:00,79.48,failed,7
CUST-00746,2026-03-22 00:00:00+00:00,80.76,failed,0
CUST-00746,2026-02-20 00:00:00+00:00,77.04,succeeded,3
CUST-00746,2026-01-21 00:00:00+00:00,76.34,succeeded,1
CUST-00746,2025-12-22 00:00:00+00:00,76.14,succeeded,0
CUST-00746,2025-11-22 00:00:00+00:00,75.84,succeeded,0
CUST-00747,2026-04-21 00:00:00+00:00,176.53,succeeded,3
CUST-00747,2026-03-22 00:00:00+00:00,185.98,succeeded,0
CUST-00747,2026-02-20 00:00:00+00:00,180.37,succeeded,1
CUST-00747,2026-01-21 00:00:00+00:00,181.2,succeeded,1
CUST-00747,2025-12-22 00:00:00+00:00,186.47,succeeded,1
CUST-00747,2025-11-22 00:00:00+00:00,182.32,failed,2
CUST-00748,2026-04-21 00:00:00+00:00,89.06,succeeded,2
CUST-00748,2026-03-22 00:00:00+00:00,91.39,succeeded,1
CUST-00748,2026-02-20 00:00:00+00:00,84.46,succeeded,0
CUST-00748,2026-01-21 00:00:00+00:00,87.12,succeeded,0
CUST-00748,2025-12-22 00:00:00+00:00,97.67,succeeded,0
CUST-00748,2025-11-22 00:00:00+00:00,93.32,succeeded,2
CUST-00749,2026-04-21 00:00:00+00:00,23.24,succeeded,3
CUST-00749,2026-03-22 00:00:00+00:00,23.98,succeeded,0
CUST-00749,2026-02-20 00:00:00+00:00,30.9,succeeded,0
CUST-00749,2026-01-21 00:00:00+00:00,31.94,succeeded,0
CUST-00749,2025-12-22 00:00:00+00:00,26.0,succeeded,3
CUST-00749,2025-11-22 00:00:00+00:00,21.97,succeeded,1
CUST-00750,2026-04-21 00:00:00+00:00,90.51,succeeded,3
CUST-00750,2026-03-22 00:00:00+00:00,89.13,succeeded,1
CUST-00750,2026-02-20 00:00:00+00:00,83.07,succeeded,0
CUST-00750,2026-01-21 00:00:00+00:00,89.89,succeeded,0
CUST-00750,2025-12-22 00:00:00+00:00,82.67,succeeded,0
CUST-00750,2025-11-22 00:00:00+00:00,86.03,succeeded,0
CUST-00751,2026-03-22 00:00:00+00:00,75.85,succeeded,3
CUST-00751,2026-02-20 00:00:00+00:00,63.85,succeeded,0
CUST-00751,2026-01-21 00:00:00+00:00,69.38,succeeded,3
CUST-00751,2025-12-22 00:00:00+00:00,65.7,succeeded,3
CUST-00751,2025-11-22 00:00:00+00:00,66.78,succeeded,1
CUST-00752,2026-04-21 00:00:00+00:00,200.03,succeeded,2
CUST-00752,2026-03-22 00:00:00+00:00,199.54,succeeded,3
CUST-00752,2026-02-20 00:00:00+00:00,196.0,succeeded,0
CUST-00752,2026-01-21 00:00:00+00:00,201.29,succeeded,3
CUST-00752,2025-12-22 00:00:00+00:00,191.61,succeeded,1
CUST-00752,2025-11-22 00:00:00+00:00,205.87,succeeded,3
CUST-00753,2026-04-21 00:00:00+00:00,22.29,succeeded,1
CUST-00753,2026-03-22 00:00:00+00:00,21.72,succeeded,1
CUST-00753,2026-02-20 00:00:00+00:00,17.03,succeeded,0
CUST-00753,2026-01-21 00:00:00+00:00,13.59,succeeded,1
CUST-00753,2025-12-22 00:00:00+00:00,28.21,succeeded,2
CUST-00753,2025-11-22 00:00:00+00:00,19.13,succeeded,0
CUST-00754,2026-04-21 00:00:00+00:00,44.9,succeeded,2
CUST-00754,2026-03-22 00:00:00+00:00,32.57,succeeded,0
CUST-00754,2026-02-20 00:00:00+00:00,42.71,succeeded,3
CUST-00754,2026-01-21 00:00:00+00:00,41.09,failed,7
CUST-00754,2025-12-22 00:00:00+00:00,45.35,failed,2
CUST-00754,2025-11-22 00:00:00+00:00,38.08,succeeded,0
CUST-00755,2026-03-22 00:00:00+00:00,84.62,succeeded,3
CUST-00755,2026-02-20 00:00:00+00:00,77.11,failed,12
CUST-00755,2026-01-21 00:00:00+00:00,85.11,succeeded,0
CUST-00755,2025-12-22 00:00:00+00:00,77.33,succeeded,1
CUST-00755,2025-11-22 00:00:00+00:00,78.77,succeeded,1
CUST-00756,2026-04-21 00:00:00+00:00,75.69,failed,13
CUST-00756,2026-03-22 00:00:00+00:00,89.61,succeeded,1
CUST-00756,2026-02-20 00:00:00+00:00,78.51,succeeded,0
CUST-00756,2026-01-21 00:00:00+00:00,85.03,succeeded,3
CUST-00756,2025-12-22 00:00:00+00:00,82.94,succeeded,2
CUST-00756,2025-11-22 00:00:00+00:00,82.06,succeeded,2
CUST-00757,2026-03-22 00:00:00+00:00,87.63,succeeded,2
CUST-00757,2026-02-20 00:00:00+00:00,85.42,succeeded,1
CUST-00757,2026-01-21 00:00:00+00:00,90.41,succeeded,0
CUST-00757,2025-12-22 00:00:00+00:00,93.11,succeeded,3
CUST-00757,2025-11-22 00:00:00+00:00,93.26,succeeded,0
CUST-00758,2026-04-21 00:00:00+00:00,41.37,succeeded,0
CUST-00758,2026-03-22 00:00:00+00:00,35.56,succeeded,0
CUST-00758,2026-02-20 00:00:00+00:00,39.13,succeeded,0
CUST-00758,2026-01-21 00:00:00+00:00,38.35,succeeded,3
CUST-00758,2025-12-22 00:00:00+00:00,36.2,succeeded,2
CUST-00758,2025-11-22 00:00:00+00:00,36.23,succeeded,3
CUST-00759,2026-04-21 00:00:00+00:00,37.38,succeeded,2
CUST-00759,2026-03-22 00:00:00+00:00,32.0,succeeded,0
CUST-00759,2026-02-20 00:00:00+00:00,37.22,succeeded,2
CUST-00759,2026-01-21 00:00:00+00:00,40.0,succeeded,3
CUST-00759,2025-12-22 00:00:00+00:00,44.53,succeeded,0
CUST-00759,2025-11-22 00:00:00+00:00,33.49,succeeded,0
CUST-00760,2026-04-21 00:00:00+00:00,70.62,succeeded,3
CUST-00760,2026-03-22 00:00:00+00:00,72.68,succeeded,1
CUST-00760,2026-02-20 00:00:00+00:00,68.7,succeeded,0
CUST-00760,2026-01-21 00:00:00+00:00,70.07,succeeded,0
CUST-00760,2025-12-22 00:00:00+00:00,68.28,succeeded,3
CUST-00760,2025-11-22 00:00:00+00:00,73.65,succeeded,1
CUST-00761,2026-04-21 00:00:00+00:00,12.31,succeeded,2
CUST-00761,2026-03-22 00:00:00+00:00,17.49,succeeded,0
CUST-00761,2026-02-20 00:00:00+00:00,33.04,succeeded,3
CUST-00761,2026-01-21 00:00:00+00:00,22.53,succeeded,3
CUST-00761,2025-12-22 00:00:00+00:00,28.46,succeeded,1
CUST-00761,2025-11-22 00:00:00+00:00,18.9,succeeded,2
CUST-00762,2026-03-22 00:00:00+00:00,23.93,succeeded,2
CUST-00762,2026-02-20 00:00:00+00:00,26.46,succeeded,2
CUST-00762,2026-01-21 00:00:00+00:00,18.6,succeeded,1
CUST-00762,2025-12-22 00:00:00+00:00,27.79,succeeded,3
CUST-00762,2025-11-22 00:00:00+00:00,17.09,succeeded,0
CUST-00763,2026-04-21 00:00:00+00:00,86.34,succeeded,2
CUST-00763,2026-03-22 00:00:00+00:00,91.85,succeeded,3
CUST-00763,2026-02-20 00:00:00+00:00,90.35,succeeded,2
CUST-00763,2026-01-21 00:00:00+00:00,94.98,succeeded,1
CUST-00763,2025-12-22 00:00:00+00:00,88.99,succeeded,1
CUST-00763,2025-11-22 00:00:00+00:00,92.27,succeeded,0
CUST-00764,2026-04-21 00:00:00+00:00,81.5,succeeded,2
CUST-00764,2026-03-22 00:00:00+00:00,79.77,succeeded,0
CUST-00764,2026-02-20 00:00:00+00:00,77.68,succeeded,1
CUST-00764,2026-01-21 00:00:00+00:00,78.74,succeeded,0
CUST-00764,2025-12-22 00:00:00+00:00,83.1,succeeded,1
CUST-00764,2025-11-22 00:00:00+00:00,80.88,succeeded,3
CUST-00765,2026-04-21 00:00:00+00:00,187.36,succeeded,0
CUST-00765,2026-03-22 00:00:00+00:00,182.56,succeeded,1
CUST-00765,2026-02-20 00:00:00+00:00,195.98,succeeded,3
CUST-00765,2026-01-21 00:00:00+00:00,190.37,succeeded,1
CUST-00765,2025-12-22 00:00:00+00:00,193.24,succeeded,3
CUST-00765,2025-11-22 00:00:00+00:00,190.42,succeeded,0
CUST-00766,2026-04-21 00:00:00+00:00,27.05,succeeded,3
CUST-00766,2026-03-22 00:00:00+00:00,21.85,succeeded,2
CUST-00766,2026-02-20 00:00:00+00:00,28.58,succeeded,3
CUST-00766,2026-01-21 00:00:00+00:00,34.88,succeeded,1
CUST-00766,2025-12-22 00:00:00+00:00,27.53,succeeded,0
CUST-00766,2025-11-22 00:00:00+00:00,23.72,succeeded,1
CUST-00767,2026-04-21 00:00:00+00:00,21.03,succeeded,0
CUST-00767,2026-03-22 00:00:00+00:00,13.52,succeeded,1
CUST-00767,2026-02-20 00:00:00+00:00,16.5,succeeded,2
CUST-00767,2026-01-21 00:00:00+00:00,12.24,succeeded,0
CUST-00767,2025-12-22 00:00:00+00:00,27.02,succeeded,1
CUST-00767,2025-11-22 00:00:00+00:00,14.99,succeeded,2
CUST-00768,2026-04-21 00:00:00+00:00,192.76,succeeded,1
CUST-00768,2026-03-22 00:00:00+00:00,204.99,failed,12
CUST-00768,2026-02-20 00:00:00+00:00,192.8,succeeded,3
CUST-00768,2026-01-21 00:00:00+00:00,194.88,succeeded,0
CUST-00768,2025-12-22 00:00:00+00:00,196.37,succeeded,2
CUST-00768,2025-11-22 00:00:00+00:00,201.7,succeeded,0
CUST-00769,2026-04-21 00:00:00+00:00,15.59,succeeded,1
CUST-00769,2026-03-22 00:00:00+00:00,10.0,failed,9
CUST-00769,2026-02-20 00:00:00+00:00,14.87,succeeded,0
CUST-00769,2026-01-21 00:00:00+00:00,19.21,succeeded,0
CUST-00769,2025-12-22 00:00:00+00:00,16.43,succeeded,1
CUST-00769,2025-11-22 00:00:00+00:00,18.91,succeeded,3
CUST-00770,2026-03-22 00:00:00+00:00,36.26,succeeded,3
CUST-00770,2026-02-20 00:00:00+00:00,45.12,succeeded,2
CUST-00770,2026-01-21 00:00:00+00:00,28.4,succeeded,3
CUST-00770,2025-12-22 00:00:00+00:00,27.3,succeeded,0
CUST-00770,2025-11-22 00:00:00+00:00,37.39,succeeded,2
CUST-00771,2026-03-22 00:00:00+00:00,26.98,succeeded,0
CUST-00771,2026-02-20 00:00:00+00:00,27.62,succeeded,2
CUST-00771,2026-01-21 00:00:00+00:00,30.62,failed,3
CUST-00771,2025-12-22 00:00:00+00:00,35.79,succeeded,2
CUST-00771,2025-11-22 00:00:00+00:00,13.32,succeeded,2
CUST-00772,2026-03-22 00:00:00+00:00,94.3,succeeded,0
CUST-00772,2026-02-20 00:00:00+00:00,98.23,succeeded,1
CUST-00772,2026-01-21 00:00:00+00:00,84.93,succeeded,0
CUST-00772,2025-12-22 00:00:00+00:00,101.11,succeeded,0
CUST-00772,2025-11-22 00:00:00+00:00,84.74,succeeded,3
CUST-00773,2026-03-22 00:00:00+00:00,206.05,succeeded,1
CUST-00773,2026-02-20 00:00:00+00:00,206.0,succeeded,3
CUST-00773,2026-01-21 00:00:00+00:00,208.24,succeeded,1
CUST-00773,2025-12-22 00:00:00+00:00,200.16,succeeded,2
CUST-00773,2025-11-22 00:00:00+00:00,214.44,succeeded,1
CUST-00774,2026-04-21 00:00:00+00:00,79.23,succeeded,1
CUST-00774,2026-03-22 00:00:00+00:00,76.98,succeeded,1
CUST-00774,2026-02-20 00:00:00+00:00,82.48,succeeded,2
CUST-00774,2026-01-21 00:00:00+00:00,80.44,succeeded,0
CUST-00774,2025-12-22 00:00:00+00:00,82.05,succeeded,1
CUST-00774,2025-11-22 00:00:00+00:00,76.55,succeeded,3
CUST-00775,2026-04-21 00:00:00+00:00,89.16,succeeded,1
CUST-00775,2026-03-22 00:00:00+00:00,75.98,succeeded,0
CUST-00775,2026-02-20 00:00:00+00:00,86.97,succeeded,3
CUST-00775,2026-01-21 00:00:00+00:00,83.55,succeeded,0
CUST-00775,2025-12-22 00:00:00+00:00,90.7,succeeded,1
CUST-00775,2025-11-22 00:00:00+00:00,80.65,succeeded,2
CUST-00776,2026-04-21 00:00:00+00:00,15.78,succeeded,1
CUST-00776,2026-03-22 00:00:00+00:00,25.7,succeeded,0
CUST-00776,2026-02-20 00:00:00+00:00,15.76,succeeded,0
CUST-00776,2026-01-21 00:00:00+00:00,15.71,succeeded,1
CUST-00776,2025-12-22 00:00:00+00:00,19.4,succeeded,0
CUST-00776,2025-11-22 00:00:00+00:00,19.04,succeeded,2
CUST-00777,2026-04-21 00:00:00+00:00,10.45,succeeded,2
CUST-00777,2026-03-22 00:00:00+00:00,23.57,failed,0
CUST-00777,2026-02-20 00:00:00+00:00,26.8,succeeded,2
CUST-00777,2026-01-21 00:00:00+00:00,28.05,failed,11
CUST-00777,2025-12-22 00:00:00+00:00,18.93,succeeded,3
CUST-00777,2025-11-22 00:00:00+00:00,17.45,succeeded,3
CUST-00778,2026-04-21 00:00:00+00:00,32.71,succeeded,0
CUST-00778,2026-03-22 00:00:00+00:00,31.96,succeeded,0
CUST-00778,2026-02-20 00:00:00+00:00,35.47,succeeded,1
CUST-00778,2026-01-21 00:00:00+00:00,23.12,succeeded,1
CUST-00778,2025-12-22 00:00:00+00:00,26.01,succeeded,1
CUST-00778,2025-11-22 00:00:00+00:00,25.94,succeeded,1
CUST-00779,2026-03-22 00:00:00+00:00,12.3,succeeded,3
CUST-00779,2026-02-20 00:00:00+00:00,12.06,succeeded,1
CUST-00779,2026-01-21 00:00:00+00:00,10.0,succeeded,0
CUST-00779,2025-12-22 00:00:00+00:00,10.0,failed,1
CUST-00779,2025-11-22 00:00:00+00:00,10.0,succeeded,2
CUST-00780,2026-04-21 00:00:00+00:00,19.92,succeeded,3
CUST-00780,2026-03-22 00:00:00+00:00,23.2,succeeded,2
CUST-00780,2026-02-20 00:00:00+00:00,31.58,succeeded,3
CUST-00780,2026-01-21 00:00:00+00:00,31.41,succeeded,1
CUST-00780,2025-12-22 00:00:00+00:00,22.74,succeeded,0
CUST-00780,2025-11-22 00:00:00+00:00,29.04,succeeded,0
CUST-00781,2026-03-22 00:00:00+00:00,19.06,succeeded,2
CUST-00781,2026-02-20 00:00:00+00:00,22.38,succeeded,2
CUST-00781,2026-01-21 00:00:00+00:00,18.18,succeeded,3
CUST-00781,2025-12-22 00:00:00+00:00,18.18,succeeded,3
CUST-00781,2025-11-22 00:00:00+00:00,21.51,failed,1
CUST-00782,2026-04-21 00:00:00+00:00,26.43,succeeded,3
CUST-00782,2026-03-22 00:00:00+00:00,29.48,failed,1
CUST-00782,2026-02-20 00:00:00+00:00,34.07,succeeded,3
CUST-00782,2026-01-21 00:00:00+00:00,27.79,failed,4
CUST-00782,2025-12-22 00:00:00+00:00,30.67,succeeded,3
CUST-00782,2025-11-22 00:00:00+00:00,33.62,succeeded,2
CUST-00783,2026-03-22 00:00:00+00:00,74.9,succeeded,2
CUST-00783,2026-02-20 00:00:00+00:00,76.61,succeeded,1
CUST-00783,2026-01-21 00:00:00+00:00,65.29,failed,4
CUST-00783,2025-12-22 00:00:00+00:00,73.21,succeeded,3
CUST-00783,2025-11-22 00:00:00+00:00,64.75,succeeded,0
CUST-00784,2026-04-21 00:00:00+00:00,90.47,succeeded,3
CUST-00784,2026-03-22 00:00:00+00:00,78.93,succeeded,3
CUST-00784,2026-02-20 00:00:00+00:00,83.04,succeeded,2
CUST-00784,2026-01-21 00:00:00+00:00,85.74,succeeded,2
CUST-00784,2025-12-22 00:00:00+00:00,89.67,succeeded,2
CUST-00784,2025-11-22 00:00:00+00:00,79.84,succeeded,2
CUST-00785,2026-03-22 00:00:00+00:00,28.73,succeeded,0
CUST-00785,2026-02-20 00:00:00+00:00,24.3,succeeded,0
CUST-00785,2026-01-21 00:00:00+00:00,35.07,succeeded,0
CUST-00785,2025-12-22 00:00:00+00:00,36.49,failed,10
CUST-00785,2025-11-22 00:00:00+00:00,34.03,succeeded,1
CUST-00786,2026-04-21 00:00:00+00:00,38.94,succeeded,0
CUST-00786,2026-03-22 00:00:00+00:00,32.51,succeeded,0
CUST-00786,2026-02-20 00:00:00+00:00,37.73,succeeded,1
CUST-00786,2026-01-21 00:00:00+00:00,42.03,succeeded,3
CUST-00786,2025-12-22 00:00:00+00:00,41.95,succeeded,3
CUST-00786,2025-11-22 00:00:00+00:00,34.81,succeeded,1
CUST-00787,2026-04-21 00:00:00+00:00,84.32,succeeded,3
CUST-00787,2026-03-22 00:00:00+00:00,78.36,succeeded,1
CUST-00787,2026-02-20 00:00:00+00:00,77.3,succeeded,0
CUST-00787,2026-01-21 00:00:00+00:00,69.92,failed,13
CUST-00787,2025-12-22 00:00:00+00:00,76.31,succeeded,2
CUST-00787,2025-11-22 00:00:00+00:00,85.82,succeeded,1
CUST-00788,2026-04-21 00:00:00+00:00,72.72,succeeded,2
CUST-00788,2026-03-22 00:00:00+00:00,77.87,succeeded,3
CUST-00788,2026-02-20 00:00:00+00:00,77.52,succeeded,1
CUST-00788,2026-01-21 00:00:00+00:00,64.16,succeeded,2
CUST-00788,2025-12-22 00:00:00+00:00,67.67,succeeded,3
CUST-00788,2025-11-22 00:00:00+00:00,81.14,succeeded,0
CUST-00789,2026-04-21 00:00:00+00:00,80.85,succeeded,3
CUST-00789,2026-03-22 00:00:00+00:00,64.79,succeeded,3
CUST-00789,2026-02-20 00:00:00+00:00,69.46,succeeded,1
CUST-00789,2026-01-21 00:00:00+00:00,84.0,succeeded,2
CUST-00789,2025-12-22 00:00:00+00:00,82.18,succeeded,1
CUST-00789,2025-11-22 00:00:00+00:00,79.41,succeeded,3
CUST-00790,2026-03-22 00:00:00+00:00,13.21,succeeded,3
CUST-00790,2026-02-20 00:00:00+00:00,24.64,succeeded,0
CUST-00790,2026-01-21 00:00:00+00:00,10.0,succeeded,3
CUST-00790,2025-12-22 00:00:00+00:00,10.0,succeeded,1
CUST-00790,2025-11-22 00:00:00+00:00,25.37,succeeded,0
CUST-00791,2026-04-21 00:00:00+00:00,88.84,succeeded,2
CUST-00791,2026-03-22 00:00:00+00:00,88.01,succeeded,3
CUST-00791,2026-02-20 00:00:00+00:00,242.73,succeeded,0
CUST-00791,2026-01-21 00:00:00+00:00,80.27,succeeded,2
CUST-00791,2025-12-22 00:00:00+00:00,86.62,succeeded,0
CUST-00791,2025-11-22 00:00:00+00:00,79.19,succeeded,0
CUST-00792,2026-04-21 00:00:00+00:00,35.77,succeeded,3
CUST-00792,2026-03-22 00:00:00+00:00,34.26,succeeded,3
CUST-00792,2026-02-20 00:00:00+00:00,32.52,succeeded,1
CUST-00792,2026-01-21 00:00:00+00:00,30.5,succeeded,1
CUST-00792,2025-12-22 00:00:00+00:00,32.83,failed,1
CUST-00792,2025-11-22 00:00:00+00:00,39.37,failed,0
CUST-00793,2026-04-21 00:00:00+00:00,49.63,succeeded,3
CUST-00793,2026-03-22 00:00:00+00:00,47.25,failed,6
CUST-00793,2026-02-20 00:00:00+00:00,46.54,succeeded,3
CUST-00793,2026-01-21 00:00:00+00:00,42.37,succeeded,3
CUST-00793,2025-12-22 00:00:00+00:00,48.43,succeeded,2
CUST-00793,2025-11-22 00:00:00+00:00,48.29,succeeded,0
CUST-00794,2026-03-22 00:00:00+00:00,21.68,succeeded,3
CUST-00794,2026-02-20 00:00:00+00:00,21.64,succeeded,0
CUST-00794,2026-01-21 00:00:00+00:00,26.55,succeeded,3
CUST-00794,2025-12-22 00:00:00+00:00,15.15,succeeded,0
CUST-00794,2025-11-22 00:00:00+00:00,17.88,succeeded,3
CUST-00795,2026-04-21 00:00:00+00:00,19.37,succeeded,2
CUST-00795,2026-03-22 00:00:00+00:00,30.84,succeeded,0
CUST-00795,2026-02-20 00:00:00+00:00,22.47,succeeded,3
CUST-00795,2026-01-21 00:00:00+00:00,29.78,succeeded,3
CUST-00795,2025-12-22 00:00:00+00:00,27.19,succeeded,3
CUST-00795,2025-11-22 00:00:00+00:00,30.81,succeeded,3
CUST-00796,2026-04-21 00:00:00+00:00,25.01,succeeded,3
CUST-00796,2026-03-22 00:00:00+00:00,22.56,succeeded,3
CUST-00796,2026-02-20 00:00:00+00:00,24.43,failed,9
CUST-00796,2026-01-21 00:00:00+00:00,20.53,succeeded,0
CUST-00796,2025-12-22 00:00:00+00:00,24.38,failed,9
CUST-00796,2025-11-22 00:00:00+00:00,20.13,succeeded,3
CUST-00797,2026-04-21 00:00:00+00:00,27.39,succeeded,2
CUST-00797,2026-03-22 00:00:00+00:00,37.95,succeeded,1
CUST-00797,2026-02-20 00:00:00+00:00,28.49,succeeded,0
CUST-00797,2026-01-21 00:00:00+00:00,25.67,succeeded,0
CUST-00797,2025-12-22 00:00:00+00:00,40.71,succeeded,0
CUST-00797,2025-11-22 00:00:00+00:00,26.78,succeeded,0
CUST-00798,2026-04-21 00:00:00+00:00,77.22,succeeded,3
CUST-00798,2026-03-22 00:00:00+00:00,79.01,succeeded,2
CUST-00798,2026-02-20 00:00:00+00:00,90.46,succeeded,0
CUST-00798,2026-01-21 00:00:00+00:00,85.47,failed,6
CUST-00798,2025-12-22 00:00:00+00:00,83.24,succeeded,2
CUST-00798,2025-11-22 00:00:00+00:00,84.96,succeeded,2
CUST-00799,2026-03-22 00:00:00+00:00,33.04,succeeded,0
CUST-00799,2026-02-20 00:00:00+00:00,21.3,succeeded,0
CUST-00799,2026-01-21 00:00:00+00:00,28.14,succeeded,3
CUST-00799,2025-12-22 00:00:00+00:00,27.28,succeeded,1
CUST-00799,2025-11-22 00:00:00+00:00,35.5,succeeded,2
CUST-00800,2026-04-21 00:00:00+00:00,37.33,failed,10
CUST-00800,2026-03-22 00:00:00+00:00,39.67,succeeded,3
CUST-00800,2026-02-20 00:00:00+00:00,40.15,succeeded,2
CUST-00800,2026-01-21 00:00:00+00:00,53.01,failed,1
CUST-00800,2025-12-22 00:00:00+00:00,34.18,succeeded,0
CUST-00800,2025-11-22 00:00:00+00:00,45.32,succeeded,2
CUST-00801,2026-04-21 00:00:00+00:00,22.91,succeeded,3
CUST-00801,2026-03-22 00:00:00+00:00,20.68,succeeded,0
CUST-00801,2026-02-20 00:00:00+00:00,14.72,failed,9
CUST-00801,2026-01-21 00:00:00+00:00,29.97,succeeded,2
CUST-00801,2025-12-22 00:00:00+00:00,24.56,succeeded,2
CUST-00801,2025-11-22 00:00:00+00:00,27.74,succeeded,3
CUST-00802,2026-03-22 00:00:00+00:00,35.47,succeeded,1
CUST-00802,2026-02-20 00:00:00+00:00,37.86,succeeded,1
CUST-00802,2026-01-21 00:00:00+00:00,40.81,failed,5
CUST-00802,2025-12-22 00:00:00+00:00,38.13,succeeded,1
CUST-00802,2025-11-22 00:00:00+00:00,40.05,succeeded,3
CUST-00803,2026-04-21 00:00:00+00:00,31.62,succeeded,2
CUST-00803,2026-03-22 00:00:00+00:00,24.05,succeeded,0
CUST-00803,2026-02-20 00:00:00+00:00,40.39,succeeded,1
CUST-00803,2026-01-21 00:00:00+00:00,35.96,succeeded,3
CUST-00803,2025-12-22 00:00:00+00:00,33.09,succeeded,0
CUST-00803,2025-11-22 00:00:00+00:00,33.51,succeeded,3
CUST-00804,2026-04-21 00:00:00+00:00,29.78,succeeded,3
CUST-00804,2026-03-22 00:00:00+00:00,36.97,succeeded,1
CUST-00804,2026-02-20 00:00:00+00:00,37.22,succeeded,2
